公司代號,公司名稱,當月營收,上月營收,上上月營收,上上上月營收,MOM,去年同期營收,YOY
程式執行時間,2021-08-04 00:31:36AM
,110年度,6月
5353,台林,"140,377","127,114","91,458","91,793",10.43,"124,308",12.93
5355,佳總,"59,946","67,440","52,276","60,239",-11.11,"43,042",39.27
5356,協益,"289,905","257,754","326,132","389,272",12.47,"301,655",-3.9
5364,力麗店,352,"14,350","34,059","30,620",-97.55,"36,061",-99.02
5371,中光電,"4,173,988","3,721,766","3,753,779","3,862,531",12.15,"3,764,870",10.87
5381,合正,"29,166","32,824","29,764","43,351",-11.14,"22,530",29.45
5383,金利,"120,884","123,873","111,195","93,058",-2.41,"105,403",14.69
5386,青雲,"236,366","174,788","187,826","171,557",35.23,"132,131",78.89
5392,應華,"999,854","943,688","951,157","1,036,675",5.95,"796,578",25.52
5398,慕康生醫,"63,356","33,179","33,315","30,120",90.95,"28,605",121.49
5403,中菲,"460,758","278,921","294,633","311,726",65.19,"176,620",160.88
5410,國眾,"391,030","245,962","221,614","298,616",58.98,"301,363",29.75
5425,台半,"1,093,908","1,053,915","1,096,440","1,093,159",3.79,"801,514",36.48
5426,振發,"143,125","136,383","135,679","154,575",4.94,"147,197",-2.77
5432,達威,"4,197","4,689","3,242","8,825",-10.49,"5,009",-16.21
5438,東友,"154,052","129,536","197,278","233,145",18.93,"117,932",30.63
5439,高技,"296,632","287,716","275,678","270,073",3.1,"213,705",38.8
5443,均豪,"386,966","586,562","489,197","460,068",-34.03,"278,933",38.73
5450,南良,"285,149","276,252","265,227","278,405",3.22,"216,380",31.78
5452,佶優,"520,482","616,091","580,235","638,265",-15.52,"414,447",25.58
5455,昇益,214,172,171,173,24.42,156,37.18
5457,宣德,"1,057,576","1,232,291","1,203,109","1,229,191",-14.18,"1,166,101",-9.31
5460,同協,"27,559","32,381","42,106","41,587",-14.89,"53,491",-48.48
5464,霖宏,"149,714","142,202","134,044","162,462",5.28,"42,326",253.72
5465,富驊,"418,415","447,757","508,158","546,324",-6.55,"529,751",-21.02
5468,凱鈺,"12,358","11,554","12,034","12,855",6.96,"14,774",-16.35
5474,聰泰,"192,913","218,171","198,704","117,702",-11.58,"245,986",-21.58
5475,德宏,"185,962","170,406","173,894","169,562",9.13,"37,171",400.29
5478,智冠,"711,553","547,292","562,202","509,006",30.01,"572,642",24.26
5481,新華,"7,341","7,720","7,701","8,532",-4.91,"6,389",14.9
5483,中美晶,"6,227,387","5,394,253","5,561,509","6,183,757",15.44,"5,512,928",12.96
5487,通泰,"42,335","38,043","35,993","32,297",11.28,"53,267",-20.52
5488,松普,"107,856","105,807","101,602","126,044",1.94,"79,896",35.0
5489,彩富,"136,317","132,102","141,351","130,610",3.19,"101,389",34.45
5490,同亨,"104,897","62,863","82,852","143,946",66.87,"136,994",-23.43
5493,三聯,"275,538","243,901","246,711","254,253",12.97,"241,753",13.98
5498,凱崴,"138,430","136,620","130,936","131,182",1.32,"83,153",66.48
5508,永信建,"692,197","372,898","558,305","384,123",85.63,"341,962",102.42
5511,德昌,"540,103","549,827","429,391","503,219",-1.77,"413,161",30.72
5512,力麒,"305,176","419,109","372,847","482,980",-27.18,"481,049",-36.56
5514,三豐,430,483,480,480,-10.97,"521,855",-99.92
5516,雙喜,"231,516","118,565","126,343","151,359",95.27,"236,462",-2.09
5520,力泰,"230,622","232,614","223,333","241,953",-0.86,"219,015",5.3
5523,豐謙,"443,257","551,495","575,950","392,866",-19.63,"16,795",2539.22
5529,鉅陞,"1,257","3,700","6,962","6,406",-66.03,"9,079",-86.15
5530,龍巖,"277,523","231,387","270,278","365,437",19.94,"302,261",-8.18
5536,聖暉,"1,847,634","1,662,306","1,934,219","1,404,816",11.15,"1,379,131",33.97
5543,桓鼎-KY,"162,465","208,012","204,695","143,010",-21.9,"83,274",95.1
5601,台聯櫃,"6,368","6,562","6,260","6,196",-2.96,"6,887",-7.54
5603,陸海,"151,047","162,296","150,041","137,665",-6.93,"160,965",-6.16
5604,中連貨,"12,095","11,657","11,768","11,655",3.76,"10,455",15.69
5609,中菲行,"2,940,103","2,837,153","2,618,891","2,323,794",3.63,"2,079,707",41.37
5701,劍湖山,253,"12,020","41,712","37,635",-97.9,"40,494",-99.38
5703,亞都麗緻,"4,915","13,355","20,520","20,169",-63.2,"19,651",-74.99
5704,老爺知,"2,481","18,560","35,845","36,227",-86.63,"33,917",-92.69
5820,日盛金,"1,120,465","1,024,064","1,059,846","1,020,380",9.41,"1,024,831",9.33
5864,致和證,"199,770","-186,037","496,631","179,422",207.38,"111,083",79.84
5878,台名,"58,006","66,788","82,922","67,458",-13.15,"80,175",-27.65
5902,德記,"151,894","143,179","137,457","148,095",6.09,"139,233",9.09
5903,全家,"6,311,274","7,154,812","7,034,902","7,184,987",-11.79,"7,297,920",-13.52
5904,寶雅,"1,031,785","1,312,556","1,449,265","1,403,852",-21.39,"1,438,287",-28.26
5905,南仁湖,"16,348","46,160","89,685","72,432",-64.58,"110,572",-85.22
6015,宏遠證,"559,266","201,273","569,812","309,837",177.86,"233,384",139.63
6016,康和證,"633,826","8,237","463,640","249,470",7594.86,"422,936",49.86
6020,大展證,"151,214","-75,813","157,335","142,826",299.46,"48,307",213.03
6021,大慶證,"125,720","120,529","113,969","99,726",4.31,"45,866",174.1
6023,元大期貨,"300,780","464,955","284,501","376,524",-35.31,"283,738",6.01
6026,福邦證,"273,718","166,797","210,165","284,346",64.1,"64,605",323.68
6101,寬魚國際,106,50,200,143,112.0,476,-77.73
6103,合邦,"1,604","2,829","1,764","3,202",-43.3,"1,404",14.25
6104,創惟,"258,214","234,516","257,489","239,534",10.11,"244,072",5.79
6109,亞元,"91,883","108,886","106,940","89,236",-15.62,"67,605",35.91
6111,大宇資,"69,821","39,787","48,735","44,769",75.49,"82,315",-15.18
6113,亞矽,"207,010","225,312","159,760","209,544",-8.12,"117,930",75.54
6114,久威,"201,124","160,546","179,140","194,180",25.27,"160,849",25.04
6118,建達,"788,981","836,637","629,383","696,555",-5.7,"685,312",15.13
6121,新普,"8,153,690","8,023,810","7,943,637","7,868,470",1.62,"6,684,879",21.97
6122,擎邦,"122,673","135,603","130,577","119,465",-9.54,"129,932",-5.59
6123,上奇,"371,661","380,683","505,532","505,657",-2.37,"410,227",-9.4
6124,業強,"220,202","243,932","258,821","233,828",-9.73,"242,585",-9.23
6125,廣運,"338,027","312,566","379,467","342,696",8.15,"343,462",-1.58
6126,信音,"341,889","334,838","346,867","371,046",2.11,"362,312",-5.64
6127,九豪,"98,740","88,527","83,911","90,598",11.54,"75,968",29.98
6129,普誠,"147,507","141,118","120,859","125,475",4.53,"85,944",71.63
6130,星寶國際,"15,055","10,734","9,331","9,064",40.26,"9,399",60.18
6134,萬旭,"119,117","131,791","151,561","176,333",-9.62,"107,301",11.01
6138,茂達,"532,048","542,504","535,509","509,835",-1.93,"433,207",22.82
6140,訊達電腦,"180,880","134,616","182,467","171,380",34.37,"320,910",-43.64
6143,振曜,"439,870","384,609","449,371","489,313",14.37,"436,063",0.87
6144,得利影,"14,587","13,087","19,989","18,319",11.46,"18,066",-19.26
6146,耕興,"360,089","335,070","345,315","340,171",7.47,"333,257",8.05
6147,頎邦,"2,350,941","2,347,356","2,272,739","2,240,950",0.15,"1,674,402",40.4
6148,驊宏資,"20,923","13,473","25,368","50,541",55.3,"68,845",-69.61
6150,撼訊,"621,810","691,022","707,244","695,679",-10.02,"350,232",77.54
6151,晉倫,"178,514","242,710","258,494","257,847",-26.45,"124,115",43.83
6154,順發,"562,836","570,508","340,644","340,219",-1.34,"312,694",80.0
6156,松上,"385,292","343,295","400,389","368,327",12.23,"362,270",6.35
6158,禾昌,"196,440","202,563","200,322","195,771",-3.02,"169,841",15.66
6160,欣技,"122,318","124,737","87,069","121,722",-1.94,"67,464",81.31
6161,捷波,"187,225","162,907","127,424","126,292",14.93,"115,021",62.77
6163,華電網,"364,663","157,383","518,347","349,169",131.7,"293,726",24.15
6167,久正,"145,557","150,425","133,596","131,355",-3.24,"138,811",4.86
6169,昱泉,"1,892",742,746,736,154.99,"16,136",-88.27
6170,統振,"235,034","247,441","257,382","248,063",-5.01,"312,577",-24.81
6171,亞銳士,"21,469","29,865","37,947","174,242",-28.11,19,112894.74
6173,信昌電,"552,180","546,799","528,309","531,506",0.98,"426,064",29.6
6174,安碁,"43,231","49,087","46,475","44,896",-11.93,"33,626",28.56
6175,立敦,"355,935","328,199","331,156","335,987",8.45,"283,756",25.44
6179,亞通,"395,093","222,515","181,204","257,196",77.56,"213,178",85.33
6180,橘子,"921,407","732,734","751,536","982,373",25.75,"791,561",16.4
6182,合晶,"818,986","830,131","821,871","820,156",-1.34,"609,604",34.35
6185,幃翔,"48,125","46,665","48,905","41,730",3.13,"67,356",-28.55
6186,新潤,"835,253","375,238","736,807","1,328,586",122.59,"2,089",39883.39
6187,萬潤,"267,277","264,259","250,955","265,191",1.14,"137,824",93.93
6188,廣明,"666,081","835,747","881,907","1,018,815",-20.3,"929,767",-28.36
6190,萬泰科,"685,513","679,706","611,405","654,803",0.85,"308,830",121.97
6194,育富,"134,691","147,460","141,889","131,726",-8.66,"142,461",-5.45
6195,詩肯,"128,398","175,698","184,331","152,257",-26.92,"146,383",-12.29
6198,凌泰,108,"1,580",94,"1,996",-93.16,475,-77.26
6199,天品,"5,156","5,665","5,852","5,734",-8.98,"1,302",296.01
6203,海韻電,"387,894","536,931","432,640","417,789",-27.76,"320,782",20.92
6204,艾華,"64,245","63,105","54,641","43,944",1.81,"44,584",44.1
6207,雷科,"128,047","175,279","124,652","135,273",-26.95,"99,210",29.07
6208,日揚,"309,692","289,413","270,043","236,899",7.01,"243,593",27.14
6210,慶生,"58,555","69,834","49,920","54,804",-16.15,"52,306",11.95
6212,理銘,237,238,237,237,-0.42,237,0.0
6217,中探針,"233,810","216,602","200,399","228,401",7.94,"190,498",22.74
6218,豪勉,"66,691","105,141","54,824","37,811",-36.57,"68,077",-2.04
6219,富旺,"1,170,497","62,000","87,076","97,733",1787.9,"458,120",155.5
6220,岳豐,"1,013,434","1,044,219","988,506","1,053,249",-2.95,"980,560",3.35
6221,晉泰,"328,886","210,215","222,397","254,539",56.45,"402,372",-18.26
6222,上揚,"45,683","52,650","46,151","28,564",-13.23,"51,353",-11.04
6223,旺矽,"544,869","544,074","487,697","444,187",0.15,"526,261",3.54
6227,茂綸,"1,228,528","1,241,342","1,280,838","1,328,938",-1.03,"818,102",50.17
6228,全譜,"17,367","5,434","4,099","13,557",219.6,"7,308",137.64
6229,研通,"189,772","178,998","182,898","156,860",6.02,"161,335",17.63
6231,系微,"118,582","84,283","103,341","105,712",40.7,"112,439",5.46
6233,旺玖,"36,132","32,714","36,909","38,632",10.45,"34,571",4.52
6234,高僑,"61,669","541,842","75,072","70,170",-88.62,"480,732",-87.17
6236,康呈,680,"2,812","2,385","3,110",-75.82,"4,704",-85.54
6237,驊訊,"171,699","156,821","146,429","137,136",9.49,"60,908",181.9
6240,松崗,"1,093","1,095","1,099","1,103",-0.18,"1,123",-2.67
6241,易通展,255,"8,161","13,487","12,377",-96.88,"14,385",-98.23
6242,立康,"21,461","25,872","50,889","38,469",-17.05,"28,472",-24.62
6244,茂迪,"656,661","489,721","481,837","469,430",34.09,"351,962",86.57
6245,立端,"591,227","491,886","533,028","630,355",20.2,"703,300",-15.94
6246,臺龍,"137,492","182,546","153,428","159,507",-24.68,"124,295",10.62
6247,淇譽電,"52,016","48,839","58,478","71,853",6.51,"56,081",-7.25
6248,沛波,"317,951","339,931","398,957","342,350",-6.47,"266,142",19.47
6259,百徽,"21,208","20,650","18,979","18,921",2.7,"17,951",18.14
6261,久元,"467,125","461,820","508,500","461,723",1.15,"263,515",77.27
6263,普萊德,"109,291","123,572","120,896","120,069",-11.56,"95,033",15.0
6264,富裔,"83,130","23,360","42,683","175,323",255.86,"55,495",49.8
6265,方土昶,"108,695","177,918","105,817","98,819",-38.91,"78,508",38.45
6266,泰詠,"225,581","203,460","202,732","199,666",10.87,"130,108",73.38
6270,倍微,"324,095","377,499","367,033","335,458",-14.15,"369,570",-12.3
6274,台燿,"1,869,965","1,803,100","1,770,181","1,728,671",3.71,"1,626,755",14.95
6275,元山,"308,807","334,044","349,956","375,539",-7.55,"272,080",13.5
6276,安鈦克,"129,079","109,461","116,913","141,842",17.92,"141,484",-8.77
6279,胡連,"373,673","398,446","400,481","405,771",-6.22,"235,751",58.5
6284,佳邦,"569,056","579,680","577,335","543,558",-1.83,"423,165",34.48
6287,元隆,"132,315","138,711","110,480","126,903",-4.61,"106,152",24.65
6290,良維,"661,737","619,457","722,821","773,127",6.83,"560,102",18.15
6291,沛亨,"18,410","17,047","14,485","15,744",8.0,"13,770",33.7
6292,迅德,"89,477","95,576","89,751","108,926",-6.38,"72,713",23.06
6294,智基,"89,336","90,371","91,517","86,376",-1.15,"88,974",0.41
6404,通訊-KY,"1,864","2,608","3,473","4,401",-28.53,"7,845",-76.24
6411,晶焱,"306,525","291,163","304,253","342,949",5.28,"294,869",3.95
6417,韋僑,"91,146","83,394","83,740","81,877",9.3,"81,097",12.39
6418,詠昇,"76,345","86,748","81,094","61,799",-11.99,"78,551",-2.81
6419,京晨科,"25,466","25,374","27,259","22,941",0.36,"21,736",17.16
6425,易發,"142,974","185,580","127,028","81,632",-22.96,"116,789",22.42
6432,今展科,"117,380","126,952","138,012","103,762",-7.54,"90,074",30.32
6435,大中,"241,125","246,577","246,238","252,181",-2.21,"195,711",23.2
6441,廣錠,"230,484","369,975","321,343","99,019",-37.7,"77,860",196.02
6446,藥華藥,"24,620","32,168","29,974","32,909",-23.46,"46,108",-46.6
6457,紘康,"107,938","114,561","126,216","149,110",-5.78,"104,871",2.92
6461,益得,870,"1,196","1,930","5,187",-27.26,745,16.78
6462,神盾,"165,119","227,131","340,390","370,403",-27.3,"488,128",-66.17
6465,威潤,"23,694","17,013","15,153","14,087",39.27,"15,492",52.94
6469,大樹,"935,670","1,077,731","808,680","816,949",-13.18,"666,852",40.31
6470,宇智,"127,872","133,421","123,228","137,677",-4.16,"190,808",-32.98
6472,保瑞,"366,295","424,683","414,039","544,124",-13.75,"129,649",182.53
6482,弘煜科,"25,315","17,639","20,624","18,968",43.52,"5,034",402.88
6485,點序,"161,708","152,926","140,181","126,552",5.74,"56,084",188.33
6486,互動,"170,103","127,904","101,815","102,024",32.99,"127,649",33.26
6488,環球晶,"5,406,898","4,805,163","4,996,406","5,702,505",12.52,"5,061,949",6.81
6492,生華科,50,50,50,50,0.0,50,0.0
6494,九齊,"197,468","208,249","192,811","169,346",-5.18,"107,310",84.02
6496,科懋,"93,981","116,622","114,725","124,311",-19.41,"128,810",-27.04
6499,益安,"2,757","74,258","47,253","52,505",-96.29,"44,715",-93.83
6506,雙邦,"168,974","187,023","192,605","214,647",-9.65,"87,062",94.08
6508,惠光,"144,515","227,452","190,488","230,890",-36.46,"137,549",5.06
6509,聚和,"448,545","375,646","378,066","421,839",19.41,"289,235",55.08
6510,精測,"336,756","358,039","353,624","351,405",-5.94,"361,113",-6.74
6512,啟發電,"19,994","13,911","13,033","18,022",43.73,"12,030",66.2
6514,芮特-KY,"53,729","72,588","76,922","81,281",-25.98,"71,878",-25.25
6516,勤崴國際,"51,398","16,467","22,875","29,163",212.13,"14,367",257.75
6523,達爾膚,"73,919","76,104","85,237","67,013",-2.87,"65,747",12.43
6527,明達醫,"50,431","58,351","61,898","70,138",-13.57,"26,727",88.69
6530,創威,"25,368","21,376","22,432","22,660",18.68,"21,543",17.76
6532,瑞耘,"36,189","44,095","36,493","38,199",-17.93,"53,971",-32.95
6535,順藥,"2,164",21,"2,164",69,10204.76,"2,175",-0.51
6538,倉和,"102,236","95,632","105,104","113,759",6.91,"151,528",-32.53
6542,隆中,"70,353","67,975","52,581","60,197",3.5,"52,828",33.17
6547,高端疫苗,933,0,0,"1,143",None,968,-3.62
6548,長科*,"1,085,627","1,007,738","977,240","985,347",7.73,"799,146",35.85
6556,勝品,"160,109","168,384","149,342","155,792",-4.91,"128,792",24.32
6560,欣普羅,"91,462","120,946","93,373","101,672",-24.38,"52,639",73.75
6561,是方,"216,290","235,157","229,898","230,948",-8.02,"215,230",0.49
6568,宏觀,"86,666","99,678","96,282","104,962",-13.05,"73,252",18.31
6569,醫揚,"95,775","80,649","75,896","105,507",18.76,"145,665",-34.25
6570,維田,"73,238","72,349","70,533","66,692",1.23,"60,648",20.76
6574,霈方,"23,530","42,001","84,922","66,954",-43.98,"53,450",-55.98
6576,逸達,"46,956","106,400",92,"71,811",-55.87,0,None
6577,勁豐,"88,268","117,223","109,013","125,187",-24.7,"161,249",-45.26
6578,達邦蛋白,"26,334","47,231","34,426","43,697",-44.24,"55,162",-52.26
6588,東典,"19,337","15,717","16,947","15,255",23.03,"33,300",-41.93
6589,台康生技,"113,578","142,897","115,940","82,966",-20.52,"64,331",76.55
6590,普鴻,"38,448","36,147","35,846","40,840",6.37,"36,955",4.04
6593,台灣銘板,"36,647","48,902","47,195","60,737",-25.06,"46,300",-20.85
6594,展匯科,"31,551","38,164","37,844","33,986",-17.33,"36,701",-14.03
6596,寬宏藝術,"3,163","74,800","54,941","16,342",-95.77,"8,335",-62.05
6603,富強鑫,"427,971","373,133","373,415","376,269",14.7,"243,920",75.46
6609,瀧澤科,"336,674","276,761","214,209","211,232",21.65,"156,235",115.49
6612,奈米醫材,"31,970","30,630","32,879","30,030",4.37,"33,210",-3.73
6613,朋億,"611,225","548,978","488,100","337,975",11.34,"375,545",62.76
6615,慧智,"45,274","47,692","40,284","46,054",-5.07,"40,514",11.75
6616,特昇-KY,"32,048","88,477","101,446","131,559",-63.78,"123,791",-74.11
6624,萬年清,"11,186","10,767","9,350","22,823",3.89,"19,091",-41.41
6629,泰金-KY,"109,134","127,292","112,182","131,534",-14.26,"125,310",-12.91
6640,均華,"76,600","234,086","153,191","133,873",-67.28,"85,124",-10.01
6642,富致,"48,498","44,276","45,886","51,263",9.54,"33,894",43.09
6643,M31,"78,083","65,851","70,347","76,376",18.58,"68,750",13.58
6649,台生材,"4,887","3,371","2,737","1,821",44.97,449,988.42
6651,全宇昕,"112,903","130,675","137,547","123,154",-13.6,"86,074",31.17
6654,天正國際,"105,775","103,182","92,741","81,698",2.51,"61,279",72.61
6661,威健生技,"29,832","19,468","26,213","18,245",53.24,"27,988",6.59
6662,樂斯科,"19,527","15,804","24,982","20,967",23.56,"17,217",13.42
6664,群翊,"154,293","149,977","152,168","156,275",2.88,"162,206",-4.88
6667,信紘科,"156,444","154,372","108,216","143,365",1.34,"111,412",40.42
6679,鈺太,"253,657","245,797","224,746","213,178",3.2,"155,828",62.78
6680,鑫創電子,"27,231","29,523","29,052","30,199",-7.76,"50,974",-46.58
6683,雍智科技,"137,571","112,469","128,242","137,550",22.32,"94,296",45.89
6690,安碁資訊,"91,285","59,195","54,440","78,384",54.21,"76,764",18.92
6697,東捷資訊,"103,494","109,355","65,077","87,675",-5.36,"85,212",21.45
6703,軒郁,"114,773","110,354","102,283","129,561",4.0,"120,843",-5.02
6712,長聖,"36,900","30,145","24,002","19,463",22.41,"3,748",884.53
6716,應廣,"100,549","82,700","62,633","68,382",21.58,"58,550",71.73
6727,亞泰金屬,"220,629","202,467","53,270","64,485",8.97,"88,148",150.29
6728,上洋,"158,796","192,142","218,366","187,756",-17.35,"98,873",60.61
6732,昇佳電子,"384,872","566,520","547,085","445,994",-32.06,"334,882",14.93
6733,博晟生醫,387,270,692,564,43.33,48,706.25
6741,91APP*-KY,"97,943","87,968","72,026","80,701",11.34,"70,009",39.9
6747,亨泰光,"37,491","46,737","50,226","78,825",-19.78,"39,670",-5.49
6751,智聯服務,"98,880","73,236","94,251","94,366",35.02,"86,233",14.67
6752,叡揚,"103,857","92,720","90,857","80,633",12.01,"88,811",16.94
6762,達亞,"43,438","43,386","42,709","47,674",0.12,"42,011",3.4
6767,台微醫,"11,770","9,500","12,236","11,140",23.89,"7,229",62.82
6803,崑鼎,"502,581","474,838","426,190","462,833",5.84,"461,066",9.0
7402,邑錡,"54,819","41,056","46,945","40,956",33.52,"35,721",53.46
7556,意德士科技,"40,513","37,594","37,372","36,495",7.76,"41,292",-1.89
8024,佑華,"47,984","46,807","62,979","42,025",2.51,"41,645",15.22
8027,鈦昇,"265,567","217,755","147,108","249,724",21.96,"223,448",18.85
8032,光菱,"334,475","316,831","312,569","307,657",5.57,"214,601",55.86
8034,榮群,"6,358","53,080","22,605","56,325",-88.02,"25,875",-75.43
8038,長園科,"2,192","2,050","3,111","4,575",6.93,"20,033",-89.06
8040,九暘,"93,314","91,516","89,076","73,323",1.96,"43,937",112.38
8042,金山電,"381,838","351,705","333,969","288,467",8.57,"337,455",13.15
8043,蜜望實,"409,095","430,492","457,175","407,007",-4.97,"444,927",-8.05
8044,網家,"4,286,579","4,035,233","3,410,554","3,779,600",6.23,"3,586,376",19.52
8047,星雲,"58,526","53,496","47,635","47,572",9.4,"54,839",6.72
8048,德勝,"80,174","69,715","72,417","63,709",15.0,"67,878",18.11
8049,晶采,"194,600","169,754","151,643","161,639",14.64,"188,645",3.16
8050,廣積,"550,575","733,323","700,367","402,193",-24.92,"325,350",69.23
8054,安國,"104,647","121,595","148,632","156,167",-13.94,"76,454",36.88
8059,凱碩,"51,959","103,276","88,680","123,145",-49.69,"128,365",-59.52
8064,東捷,"543,441","392,189","454,402","347,817",38.57,"476,477",14.05
8066,來思達,"507,051","604,720","612,950","660,618",-16.15,"503,913",0.62
8067,志旭,"10,179","17,468","16,032","19,476",-41.73,"20,271",-49.79
8068,全達,"11,796","26,535","17,533","33,736",-55.55,"135,751",-91.31
8069,元太,"1,384,590","1,237,551","1,428,276","1,520,435",11.88,"1,039,114",33.25
8071,能率網通,"-478,320","318,930","322,936","367,430",-249.98,"303,035",-257.84
8074,鉅橡,"121,215","104,840","118,229","121,279",15.62,"93,933",29.04
8076,伍豐,"185,154","230,791","177,757","190,959",-19.77,"205,575",-9.93
8077,洛碁,"12,556","24,934","36,585","30,877",-49.64,"21,650",-42.0
8080,永利聯合,"19,233","22,405","15,838","26,104",-14.16,798,2310.15
8083,瑞穎,"219,655","218,258","217,572","210,185",0.64,"127,502",72.28
8084,巨虹,"62,742","67,614","65,615","76,664",-7.21,"95,601",-34.37
8085,福華,"78,241","76,765","84,794","87,360",1.92,"59,381",31.76
8086,宏捷科,"396,364","378,944","374,485","370,930",4.6,"284,323",39.41
8087,華鎂鑫,"2,977","3,568","3,053","4,334",-16.56,"3,947",-24.58
8088,品安,"132,510","112,313","145,156","167,774",17.98,"141,709",-6.49
8089,康全電訊,"156,717","119,802","135,307","109,757",30.81,"262,090",-40.2
8091,翔名,"107,690","127,297","108,519","132,509",-15.4,"115,773",-6.98
8092,建暐,"44,132","29,524","28,085","23,370",49.48,"27,650",59.61
8093,保銳,"21,890","40,087","48,391","51,059",-45.39,"55,564",-60.6
8096,擎亞,"2,480,437","3,227,734","2,503,965","2,554,170",-23.15,"2,095,796",18.35
8097,常珵,"29,587","8,391","34,533","32,999",252.6,"6,576",349.92
8099,大世科,"251,171","249,192","363,660","334,412",0.79,"359,116",-30.06
8107,大億金茂,"77,623","95,605","80,347","99,766",-18.81,"38,244",102.97
8109,博大,"132,133","127,641","123,371","121,541",3.52,"116,399",13.52
8111,立碁,"93,995","93,518","110,674","107,165",0.51,"67,849",38.54
8121,越峰,"256,872","248,731","262,727","245,826",3.27,"177,886",44.4
8147,正淩,"107,429","93,699","94,057","84,792",14.65,"71,547",50.15
8155,博智,"235,153","230,840","224,402","222,816",1.87,"271,708",-13.45
8171,天宇,"144,326","17,385","70,055","14,616",730.18,"14,052",927.09
8176,智捷,"15,616","22,452","41,441","5,855",-30.45,"11,072",41.04
8182,加高,"301,063","325,202","297,239","289,855",-7.42,"243,720",23.53
8183,精星,"303,439","316,174","341,512","407,991",-4.03,"204,737",48.21
8234,新漢,"618,801","460,934","444,858","486,950",34.25,"604,872",2.3
8240,華宏,"902,199","876,256","883,049","948,824",2.96,"802,626",12.41
8255,朋程,"347,723","326,641","302,588","380,014",6.45,"202,097",72.06
8277,商丞,"11,796","15,505","34,891","58,905",-23.92,"40,277",-70.71
8279,生展,"111,478","148,814","123,970","116,718",-25.09,"123,632",-9.83
8284,三竹,"191,037","172,480","171,745","174,730",10.76,"163,962",16.51
8289,泰藝,"185,931","174,072","187,074","189,146",6.81,"138,341",34.4
8291,尚茂,"13,742","15,299","18,770","20,878",-10.18,"10,465",31.31
8299,群聯,"5,123,350","5,696,048","5,090,578","5,172,594",-10.05,"3,370,555",52.0
8342,益張,"142,767","132,518","107,006","122,819",7.73,"124,275",14.88
8349,恒耀國際,"802,849","803,877","827,044","910,676",-0.13,"688,410",16.62
8354,冠好,"68,361","71,265","66,576","76,204",-4.07,"61,146",11.8
8358,金居,"762,536","741,606","722,135","650,978",2.82,"502,673",51.7
8383,千附,"266,611","347,025","258,470","269,219",-23.17,"296,508",-10.08
8390,金益鼎,"344,068","302,351","357,597","421,344",13.8,"265,147",29.76
8401,白紗科,"110,295","102,485","115,493","114,582",7.62,"106,719",3.35
8403,盛弘,"335,604","316,429","291,045","309,847",6.06,"346,802",-3.23
8406,金可-KY,"823,831","792,742","736,092","774,023",3.92,"662,897",24.28
8409,商之器,"10,928","12,933","9,684","7,511",-15.5,"10,109",8.1
8410,森田,"83,951","93,638","111,006","121,127",-10.35,"108,337",-22.51
8415,大國鋼,"1,950,019","1,620,083","1,659,696","1,779,906",20.37,"1,354,390",43.98
8416,實威,"127,108","102,269","104,078","114,405",24.29,"99,013",28.38
8418,捷必勝-KY,"185,337","156,982","103,852","125,977",18.06,"117,881",57.22
8420,明揚,"212,734","215,150","200,280","190,722",-1.12,"84,223",152.58
8421,旭源,"105,437","93,329","98,350","129,858",12.97,"95,969",9.87
8423,保綠-KY,"14,350","25,740","28,037","29,388",-44.25,"24,455",-41.32
8424,惠普,"72,508","78,798","78,870","80,747",-7.98,"72,052",0.63
8426,紅木-KY,"88,624","127,800","115,819","123,144",-30.65,"78,205",13.32
8431,匯鑽科,"100,323","96,465","90,067","114,283",4.0,"59,732",67.96
8432,東生華,"33,597","36,620","35,077","38,899",-8.26,"30,372",10.62
8433,弘帆,"210,179","204,075","194,373","163,642",2.99,"161,126",30.44
8435,鉅邁,"63,598","64,668","62,157","62,541",-1.65,"61,218",3.89
8436,大江,"807,034","732,648","800,797","809,383",10.15,"746,753",8.07
8437,大地-KY,"46,574","27,797","30,910","46,726",67.55,"16,380",184.33
8440,綠電,"77,104","76,035","67,083","73,132",1.41,"54,500",41.48
8444,綠河-KY,"573,857","525,497","501,524","531,839",9.2,"278,164",106.3
8446,華研,"57,439","61,648","61,797","64,408",-6.83,"85,789",-33.05
8450,霹靂,"36,056","33,440","37,892","35,453",7.82,"37,107",-2.83
8455,大拓-KY,"101,084","108,999","100,539","131,863",-7.26,"112,929",-10.49
8472,夠麻吉,"9,964","20,525","35,243","35,756",-51.45,"39,819",-74.98
8476,台境,"42,889","36,958","47,258","65,766",16.05,"19,764",117.01
8477,創業家,"469,734","396,123","262,801","288,659",18.58,"348,741",34.69
8489,三貝德,"95,667","102,187","108,871","115,147",-6.38,"109,804",-12.87
8905,裕國,"153,150","205,474","194,349","281,655",-25.47,"180,370",-15.09
8906,花王,"14,909","15,413","14,584","12,316",-3.27,"12,872",15.83
8908,欣雄,"580,765","551,199","530,753","566,183",5.36,"476,346",21.92
8916,光隆,"1,030,899","667,522","697,036","716,217",54.44,"1,133,142",-9.02
8917,欣泰,"172,230","195,802","214,211","213,322",-12.04,"186,690",-7.75
8921,沈氏,"36,124","39,150","40,655","43,496",-7.73,"41,511",-12.98
8923,時報,"15,959","35,480","34,020","47,711",-55.02,"35,268",-54.75
